STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING
54,00000000039A094,1,4,1,03900,0,04,077,0,'RACCOON CREEK           ',,'PRESTON CO RT 39  ','0.27 MI WEST CO RT 39/2  ',99.99,4.521,0,,,39232400,079482400,0,3,01,01,07,1940,2,0,300,2008,0,5.2,0,15,0,1,1,1,1,4,0,0,0,A,1,5,2,01,0,00,2,0,5.9,5.2,11.3,0,0,5.9,7,99.99,N,0,N,99.9,0,6,6,4,4,N,5,46.8,5,21.6,4,3,N,5,6,6,31,1,18,1009,12,N00,N00,Y12,,,1009,139,136,338,2008,,,,0,N,2,,0,0,0,1,6,0,0,13,0,,Y,3,550,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,42.5
54,00000000039A095,1,4,1,03900,0,04,077,0,'RACCOON CREEK           ',,'PRESTON CO RT 39  ','0.03 MI WEST CO RT 64/1  ',99.99,5.503,0,,,39233600,079491200,0,3,01,01,07,1939,2,0,300,2008,0,5.8,0,45,0,1,1,1,1,4,0,0,0,A,1,5,2,01,1,01,1,1,5.8,6.4,13.4,0,0,5.9,6.9,99.99,N,0,N,99.9,0,5,5,5,5,N,5,46.8,5,21.6,5,3,N,5,6,5,31,1,20.4,1009,24,N00,N00,N00,,,,177,173,425,2008,,,,0,N,2,,0,0,0,1,6,0,0,13,0,,Y,U,550,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,56.5
54,00000000039A099,1,4,1,04200,0,04,077,0,'NORTH BRANCH SNOWY CREEK',,'PRESTON CO RT 42  ','0.14 MI SOUTH CO RT 42/1 ',99.99,1.85,0,,,39273000,079315400,0,3,01,01,07,1917,2,0,850,2005,0,7.9,0,5,0,1,0,0,0,4,0,0,0,A,1,5,1,11,0,00,1,0,6.6,8.8,10.1,0,0,6.6,7.1,99.99,N,0,N,99.9,0,N,4,7,6,N,5,32.4,5,14.4,4,3,N,5,5,6,31,1,14.9,409,24,N00,Y60,N00,,0407,,151,148,364,2009,,,,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,1550,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,28.2
54,00000000039A100,1,4,1,07312,0,04,077,0,'INTERSTATE 68           ',,'PRESTON CR 73/12  ','0.05 MI SOUTH CO RT 73/73',99.99,0.08,0,,,39393000,079465400,14,3,01,01,09,1972,2,4,380,2005,5,12.2,0,0,0,1,1,1,0,5,N,0,0,A,1,1,4,02,3,02,2,2,11.7,22.6,70.7,0,0,11.7,13,99.99,H,4.95,H,9.1,5.6,5,8,7,N,N,2,58.5,2,38.7,7,9,5,5,N,8,36,1,70.1,409,24,N00,N00,N00,,,,250,10,260,2009,,,,0,N,2,,0,0,0,1,0,0,0,13,0,,Y,N,450,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,97.7
54,00000000039A101,1,1,1,06800,0,04,077,0,'CO RT 73/5 & LAUREL RUN ',,'INTERSTATE 68 WB  ','3.19 MI EAST CO RT 73/12 ',99.99,29.01,1,0000000068,0,39390000,079432400,2,3,01,01,01,1970,2,2,8500,2008,5,11,0,20,0,1,1,1,1,5,0,0,0,A,1,6,4,02,3,02,1,4,12.3,27.4,128.9,0,0,12.3,13.6,99.99,H,7.69,H,1.5,0,5,7,5,9,N,2,50.4,2,34.2,5,7,4,5,9,8,37,1,129.2,909,24,N00,N00,N00,,,,948,10,1350,2007,,,,1,L,1,,1,0,0,1,6,0,0,15,1,,Y,8,15100,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,83.1
54,00000000039A103,1,1,1,06800,0,04,077,0,'ACCESS ROAD NO 2        ',,'INTERSTATE 68     ','0.60 MI WEST WV RT 26    ',99.99,36.074,1,0000000068,0,39392400,079390000,2,3,01,01,01,1972,4,2,16600,2007,5,22.6,0,0,0,1,1,1,1,5,N,0,0,A,1,1,1,19,0,00,1,0,99.9,7.9,7.9,0,0,0,0,99.99,H,4.34,H,0.8,0,N,N,N,N,7,5,71.1,5,32.4,7,N,2,5,N,8,31,1,15.2,409,24,N00,N00,N00,,,,798,782,1892,2009,,,,1,N,2,,1,0,0,N,N,N,N,15,1,,Y,N,29600,2027,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,77
54,00000000039A104,1,1,1,06800,0,04,077,0,'BIG SANDY CREEK         ',,'INTERSTATE 68     ','0.14 MI WEST WV RT 26    ',99.99,36.814,1,0000000068,0,39391800,079383000,2,3,01,01,01,1971,3,0,8300,2007,5,12.2,0,6,1,1,1,1,1,5,0,0,0,A,1,5,4,02,4,02,1,2,18.5,21.6,51.8,0,0,18.5,19.8,99.99,N,0,N,99.9,0,6,7,6,8,N,2,59.4,2,41.4,6,9,N,5,8,8,37,1,51.8,409,24,N00,N00,N00,,,,614,10,844,2009,,,,1,L,1,,1,0,0,1,3,0,0,15,1,,Y,8,14800,2027,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,97.2
54,00000000039A105,1,1,1,06800,0,04,077,0,'CO RT 73/5 & LAUREL RUN ',,'INTERSTATE 68 EB  ','3.19 MI EAST CO RT 73/12 ',99.99,29.01,1,0000000068,0,39390000,079432400,2,3,01,01,01,1970,2,2,8500,2008,5,11,0,20,0,1,1,1,0,5,0,0,0,A,1,6,4,02,3,02,1,4,12.3,27.4,123.7,0,0,12.3,13.6,99.99,H,7.26,H,1.5,0,5,7,5,9,N,2,51.3,2,30.6,5,7,4,5,9,8,37,1,123.7,909,24,N00,N00,N00,,,,915,10,1302,2008,,,,1,R,1,,1,0,0,1,6,0,0,15,1,,Y,8,15100,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,82.3
54,00000000039A108,1,1,1,06800,0,04,077,0,'LITTLE SANDY CREEK      ',,'INTERSTATE 68     ','0.42 MI WEST CO RT 5     ',99.99,45.873,1,0000000068,0,39392400,079322400,0,3,01,01,01,1973,4,0,15000,2008,5,23.5,0,35,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,00,3,0,99.9,4.3,14,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,4,6,5,71.1,5,32.4,6,N,N,5,8,8,,,,609,24,N00,N00,N00,,,,,,,,,,,1,N,2,,1,0,0,N,N,N,N,15,1,,Y,8,26700,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,83
54,00000000039A109,1,2,1,05000,0,04,077,0,'CHEAT RIVER             ',,'US ROUTE 50       ','0.02 MI EAST CO RT 50/13 ',4.29,25.937,1,0000000050,0,39191200,079392400,31,3,01,01,06,1932,2,0,1200,2008,5,7.6,0,30,0,1,0,0,0,4,0,0,0,P,1,5,3,10,0,00,3,0,8.6,45.7,140.2,0,0,8.7,9.6,4.29,N,0,N,99.9,0,7,4,5,5,N,2,37.8,2,24.3,4,4,N,5,8,6,31,1,148.7,809,12,Y24,N00,Y12,0809,,0809,1458,1108,3066,2009,,,,0,N,2,,0,0,1987,1,0,0,1,14,0,,Y,5,1800,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,46.7
54,00000000039A110,1,2,1,05000,0,04,077,0,'LT FORK LITTLE SANDY CR ',,'US ROUTE 50       ','0.02 MI WEST WV RT 26    ',99.99,7.064,1,0000000050,0,39194800,079493600,0,3,01,01,06,1927,2,0,2700,2008,0,7.9,0,0,0,0,1,1,0,4,0,0,0,A,1,5,1,11,0,00,1,0,7.9,12.2,12.2,0,0,8,8.5,99.99,N,0,N,99.9,0,N,6,7,8,N,5,63,5,28.8,6,3,N,5,6,5,31,1,19.8,1009,24,N00,N00,N00,,,,215,210,518,2008,,,,0,N,2,,0,0,0,N,N,N,N,14,0,,Y,8,4000,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,80.5
54,00000000039A111,1,2,1,05000,0,04,077,0,'RIGHT FORK OF FROG RUN  ',,'US ROUTE 50       ','0.16 MI WEST CO RT 68/7  ',99.99,8.142,1,0000000050,0,39193600,079485400,0,3,01,01,06,1935,2,0,1200,2008,0,7.9,0,0,0,0,1,1,1,4,0,0,0,A,1,5,1,01,0,00,2,0,7.3,5.5,12.8,0,0,7.3,8.1,99.99,N,0,N,99.9,0,5,5,6,5,N,5,63,5,28.8,5,4,N,5,6,8,31,1,19.8,1009,24,N00,N00,N00,,,,211,206,509,2008,,,,0,N,2,,0,0,0,1,6,0,0,14,0,,Y,U,1800,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,68.8
54,00000000039A112,1,1,1,06800,0,04,077,0,'BIG SANDY CREEK         ',,'INTERSTATE 68     ','0.14 MI WEST WV RT 26    ',99.99,36.814,1,0000000068,0,39391800,079383000,2,3,01,01,01,1971,3,0,8300,2007,5,12.2,0,6,1,1,1,1,0,5,0,0,0,A,1,5,4,02,4,02,1,2,18.2,21.6,51.8,0,0,18.2,19.4,99.99,N,0,N,99.9,0,5,7,6,8,N,2,56.7,2,36.9,6,7,N,5,8,8,37,1,51.8,409,24,N00,N00,N00,,,,614,10,844,2009,,,,1,R,1,,1,0,0,1,3,0,0,15,1,,Y,8,14800,2027,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,96.2
54,00000000039A113,1,4,1,05002,0,04,077,0,'LITTLE SANDY CREEK      ',,'PRESTON CO RT 50/2','0.07 MI SOUTH US ROUTE 50',99.99,1.432,0,,,39193600,079490600,0,3,01,01,09,1992,2,0,500,2005,9,7.6,0,20,0,0,1,1,0,5,0,0,0,A,1,5,5,05,0,00,1,0,7.3,17.7,18,0,0,7.4,7.4,99.99,N,0,N,99.9,0,8,8,7,8,N,1,99.9,1,63,7,4,N,5,7,7,,,,808,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,6,0,1,13,0,,Y,8,600,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,88
54,00000000039A114,1,2,1,05000,0,04,077,0,'WOLF CREEK              ',,'US ROUTE 50       ','0.10 MI WEST CO RT 110   ',99.99,30.088,1,0000000050,0,39173000,079380600,0,3,01,01,06,1935,2,0,1200,2008,0,7.9,0,30,0,1,1,1,0,4,0,0,0,A,1,5,1,01,0,00,2,0,7.6,7.6,16.5,0.2,0.2,7.3,8.2,99.99,N,0,N,99.9,0,6,6,5,5,N,5,63,5,28.8,5,4,N,5,6,8,31,1,23.5,1009,12,N00,N00,Y12,,,1009,247,242,588,2008,,,,0,N,2,,0,0,0,1,6,0,0,14,0,,Y,3,1800,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,69.8
54,00000000039A116,1,4,1,05100,0,04,077,70588,'CHEAT RIVER             ',,'PRESTON CO RT 51  ','0.13 MI NORTH WV RT 72   ',99.99,0.209,0,,,39205400,079401200,32,3,01,01,08,1987,2,0,500,2008,9,8.5,0,0,0,1,1,1,1,5,0,0,0,A,5,5,4,02,4,02,3,2,8.5,34.1,153,0,1.2,8.5,10.5,99.99,N,0,N,99.9,0,6,7,7,7,N,1,78.3,1,46.8,7,5,N,5,7,7,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,13,0,,Y,8,760,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,98.2
54,00000000039A118,1,2,1,05000,0,04,077,0,'BUFFALO CREEK           ',,'US ROUTE 50       ','0.03 MI EAST WV RT 72    ',99.99,22.767,1,0000000050,0,39191200,079411200,0,3,01,01,06,1947,2,0,1300,2005,3,9.1,0,43,0,1,1,1,1,5,0,0,0,A,1,5,1,04,4,04,2,1,8.6,14.3,44.8,0.3,0.3,8.5,9.8,99.99,N,0,N,99.9,0,6,6,6,7,N,2,45.9,2,21.6,5,5,N,5,6,7,31,1,55.8,409,12,N00,N00,N00,,,,455,436,1059,2009,,,,0,N,2,,0,0,0,1,6,0,0,14,0,,Y,8,1900,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,79
54,00000000039A119,1,4,1,05024,0,04,077,0,'LITTLE SANDY CREEK      ',,'PRESTON CR 50/24  ','0.01 MI SOUTH US RT 50   ',99.99,0.016,0,,,39194200,079495400,0,3,01,01,09,1978,1,0,10,2005,0,3.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,4,02,1,1,3.6,7.9,16.5,0,0,3.7,4.3,99.99,N,0,N,99.9,0,5,7,6,5,N,2,50.4,2,36.9,6,4,N,5,7,7,31,1,23.5,409,24,N00,N00,N00,,,,173,170,417,2009,,,,0,N,3,,0,0,0,8,0,0,0,0,0,,Y,U,12,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,82
54,00000000039A120,1,4,1,05027,0,04,077,0,'RHINE CREEK             ',,'PRESTON CR 50/27  ','0.04 MI NORTH US RT 50   ',99.99,0.064,0,,,39193600,079312400,0,3,01,01,09,1994,2,0,150,2005,9,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,6,14.6,14.9,0,0,6.1,6.4,99.99,N,0,N,99.9,0,9,8,9,8,N,1,99.9,1,64.8,8,4,N,5,7,8,,,,708,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,0,0,1,13,0,,Y,8,185,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,83
54,00000000039A121,1,2,1,05000,0,04,077,0,'FLAG RUN                ',,'US ROUTE 50       ','1.21 MI WEST WV RT 72    ',99.99,20.466,1,0000000050,0,39191800,079430000,0,3,01,01,06,1988,2,0,1300,2005,5,11.6,0,45,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,10.6,18,19.5,0,0,10.6,11.7,99.99,N,0,N,99.9,0,8,8,7,6,N,2,64.8,2,37.8,7,6,N,5,8,6,,,,408,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,14,0,,Y,8,1950,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,95
54,00000000039A122,1,4,1,05100,0,04,077,0,'BIG RUN                 ',,'PRESTON CO RT 51  ','1.18 MI NORTH CO RT 80   ',99.99,3.25,0,,,39215400,079383600,0,3,01,01,08,1916,1,0,500,2005,0,5.5,0,0,0,0,0,1,0,4,0,0,0,A,1,5,1,11,0,00,1,0,4,7.6,7.6,0.1,0.1,4,4.9,99.99,N,0,N,99.9,0,N,3,6,5,N,5,31.5,5,14.4,3,2,N,5,6,3,31,1,14.6,408,24,N00,N00,N00,,,,117,115,283,2008,,,,0,N,3,,0,0,0,N,N,N,N,13,0,,Y,8,750,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,18
54,00000000039A123,1,4,1,05100,0,04,077,0,'SALTLICK CREEK          ',,'PRESTON CO RT 51  ','0.07 MI NORTH CO RT 106  ',99.99,10.298,0,,,39233600,079355400,0,3,01,01,08,1988,2,0,600,2005,9,6.1,0,0,0,0,1,1,1,5,0,0,0,A,1,5,5,05,0,00,2,0,6.2,11.3,23.5,0,0,6.2,6.4,99.99,N,0,N,99.9,0,7,7,7,6,N,1,99.9,1,62.1,7,3,N,5,5,5,33,1,23.5,408,24,N00,N00,N00,,,,80,78,158,2008,,,,0,N,2,,0,0,0,9,6,0,1,13,0,,Y,U,900,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,79
54,00000000039A124,1,4,1,05100,0,04,077,0,'SALTLICK CREEK          ',,'PRESTON CO RT 51  ','0.16 MI NORTH CO RT 51/5 ',99.99,14.24,0,,,39251200,079343600,0,3,01,01,08,1988,2,0,600,2005,9,5.8,0,56,0,0,1,1,0,5,0,0,0,A,1,5,5,05,0,00,1,0,6.2,14.3,14.6,0,0,6.2,6.4,99.99,N,0,N,99.9,0,7,7,6,8,N,1,99.9,1,58.5,6,3,N,5,7,5,33,2,14.6,408,24,N00,N00,N00,,,,41,40,81,2008,,,,0,N,2,,0,0,0,9,6,0,1,13,0,,Y,U,900,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,79
54,00000000039A125,1,4,1,05103,0,04,077,0,'SALTLICK CREEK          ',,'PRESTON CO RT 51/3','0.01 MI NORTH CO RT 51   ',99.99,0.016,0,,,39230600,079371200,0,3,01,01,09,1981,1,0,10,2005,5,3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,4.2,9.8,10.7,0,0,4.2,4.3,99.99,N,0,N,99.9,0,6,5,8,5,N,2,48.6,2,35.1,5,5,N,5,6,6,31,1,17.7,808,24,N00,N00,N00,,,,138,135,335,2008,,,,0,N,3,,0,0,1988,8,0,0,0,0,0,,Y,8,12,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,73
54,00000000039A126,1,4,1,05106,0,04,077,0,'SALTLICK CREEK          ',,'PRESTON CO RT 51/6','0.07 MI EAST CO RT 51    ',99.99,0.113,0,,,39241800,079351800,0,3,01,01,09,1989,1,0,10,2005,9,3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,3.5,7.9,8.2,0,0,3.6,3.7,99.99,N,0,N,99.9,0,8,8,6,7,N,1,99.9,1,64.8,6,3,N,5,7,8,,,,408,24,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,9,0,0,1,0,0,,Y,8,12,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,81
54,00000000039A127,1,4,1,05200,0,04,077,0,'GREENS RUN              ',,'PRESTON CO RT 52  ','0.36 MI NORTH WV RT 26   ',99.99,0.579,0,,,39291200,079394200,0,3,01,01,09,1954,1,0,100,2005,0,4.9,0,12,0,1,1,1,1,5,0,0,0,A,1,5,3,03,0,00,1,0,4.1,12.5,13.7,0,0,4.1,4.1,99.99,N,0,N,99.9,0,9,6,7,8,N,2,62.1,2,44.1,6,5,N,5,7,4,31,1,19.5,808,24,Y24,N00,N00,0808,,,235,40,275,2008,,,,0,N,3,,0,0,0,1,0,0,0,0,0,,Y,8,125,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,82
54,00000000039A128,1,4,1,05200,0,04,077,0,'GREENS RUN              ',,'PRESTON CO RT 52  ','0.14 MI SOUTH CO RT 52/7 ',99.99,1.48,0,,,39293000,079400600,0,3,01,01,09,1960,2,0,100,2005,5,5.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,6,6.7,7.6,0,0,6,6.2,99.99,N,0,N,99.9,0,9,8,7,7,N,2,81.9,2,56.7,7,4,N,5,6,8,,,,708,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,8,125,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,98
54,00000000039A130,1,4,1,05200,0,04,077,0,'GREENS RUN              ',,'PRESTON CO RT 52  ','0.05 MI SOUTH CO RT 52/8 ',99.99,2.285,0,,,39294800,079403000,0,3,01,01,08,1918,1,0,300,2008,0,4.3,0,10,0,0,1,1,1,4,0,0,0,A,1,5,1,11,0,00,1,0,4,9.4,9.4,0,0,4,4.8,99.99,N,0,N,99.9,0,N,7,6,7,N,5,32.4,5,14.4,4,2,N,5,7,2,31,1,16.5,1009,24,N00,N00,N00,,,,128,126,309,2008,,,,0,N,3,,0,0,0,N,N,N,N,13,0,,Y,8,450,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,50.2
54,00000000039A135,1,4,1,06600,0,04,077,0,'YORK RUN                ',,'PRESTON CO RT 66  ','0.21 MI SOUTH CO RT 66/1 ',99.99,1.062,0,,,39204200,079503600,0,3,01,01,09,1913,1,0,300,2005,0,4.9,0,45,0,1,0,0,0,4,0,0,0,A,1,5,1,11,0,00,1,0,4.1,12.2,12.2,0,0,4.1,4.9,99.99,N,0,N,99.9,0,N,4,5,7,N,5,24.3,5,11.7,4,2,N,3,8,7,31,1,19.8,409,12,N00,N00,N00,,,,150,147,360,2009,,,,0,N,3,,0,0,0,N,N,N,N,13,0,,Y,8,350,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,24
54,00000000039A139,1,4,1,06807,0,04,077,0,'RT FORK LITTLE SANDY CK ',,'PRESTON CO RT 68/7','0.95 MI WEST CO RT 50/5  ',99.99,2.253,0,,,39201200,079474800,0,3,01,01,09,1960,1,0,70,2005,0,3.7,0,0,0,1,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.2,7.9,9.1,0,0,4.3,4.3,99.99,N,0,N,99.9,0,4,4,7,6,N,2,35.1,2,24.3,4,6,N,5,7,5,31,1,14.9,408,24,N00,N00,N00,,,,101,99,245,2008,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,85,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,46.5
54,00000000039A140,1,4,1,06807,0,04,077,0,'FROG RUN                ',,'PRESTON CO RT 68/7','0.37 MI EAST CO RT 50/5  ',99.99,4.376,0,,,39204800,079464200,0,3,01,01,09,1960,1,0,150,2005,0,3.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,3.7,8.2,8.8,0,0,3.7,3.7,99.99,N,0,N,99.9,0,4,6,6,7,N,2,44.1,2,31.5,6,2,N,5,7,5,31,1,14.9,408,24,N00,N00,N00,,,,101,99,245,2008,,,,0,N,3,,0,0,0,8,0,0,0,13,0,,Y,U,200,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,76.7
54,00000000039A142,1,3,1,07200,0,04,077,0,'FLAG RUN                ',,'WV ROUTE 72       ','0.03 MI NORTH CO RT 72/6 ',99.99,9.638,0,,,39190000,079413600,0,3,01,01,07,1940,2,0,700,2005,9,7.3,0,14,0,1,1,1,1,4,0,0,0,A,1,5,1,04,0,00,1,0,7.1,12.2,13.1,0,0,7.1,8.2,99.99,N,0,N,99.9,0,7,8,8,5,N,5,99.9,5,45,8,4,N,5,6,8,31,1,20.7,409,12,N00,N00,Y12,,,0409,202,198,490,2009,,,,0,N,2,,0,0,0,1,3,0,0,14,0,,Y,3,1300,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,87.5
54,00000000039A143,1,4,1,07373,0,04,077,10852,'BIG SANDY CREEK         ',,'PRESTON CR 73/73  ','0.03 MI WEST WV RT 26    ',99.99,13.612,0,,,39393600,079382400,2,3,01,01,08,1986,2,0,2000,2008,5,9.8,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,2,0,8.1,18.6,38.1,0,0,8.2,9.2,99.99,N,0,N,99.9,0,7,8,7,7,N,1,43.2,1,26.1,6,4,N,5,7,6,,,,1009,12,N00,N00,Y12,,,1009,,,,,,,,0,N,2,,0,0,0,1,1,0,1,13,0,,Y,8,3000,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,77.6
54,00000000039A144,1,3,1,07200,0,04,077,0,'PRINGLE RUN             ',,'WV ROUTE 72       ','2.19 MI SOUTH ALT RT 72  ',99.99,26.114,1,0000000072,0,39250000,079411800,19,3,01,01,06,1936,2,0,1200,2008,0,7.6,0,0,0,0,1,1,1,4,0,0,0,A,1,5,1,04,0,00,1,0,7.8,13.4,14.3,0,0,7.9,8.8,99.99,N,0,N,99.9,0,6,5,5,5,N,2,46.8,2,22.5,5,4,N,5,6,6,31,1,20.7,809,12,N00,N00,Y12,,,0809,224,220,540,2008,,,,0,N,2,,0,0,0,1,6,0,0,14,0,,Y,3,1800,2028,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,63.8
54,00000000039A146,1,3,1,07200,0,04,077,0,'MORGAN RUN              ',,'WV ROUTE 72       ','0.11 MI NORTH ALT WV 72  ',99.99,29.815,1,0000000072,0,39265400,079404800,0,3,01,01,06,1988,2,0,1200,2005,9,7.9,0,10,0,1,1,0,1,5,0,0,0,A,1,5,5,05,0,00,1,0,7.9,10.1,10.4,0,0,8,8.3,99.99,N,0,N,99.9,0,5,5,7,8,N,1,99.9,1,54,5,4,N,5,6,8,35,1,10.1,408,24,N00,N00,N00,,,,170,10,335,2008,,,,0,N,2,,0,0,0,9,6,0,1,14,0,,Y,8,1800,2025,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,74.8
